unitid,County,institution name,wiki summary,Web Scrape Summary,Data year,HD2023.Institution name alias,HD2023.City location of institution,HD2023.State abbreviation,HD2023.ZIP code,HD2023.General information telephone number,HD2023.Institution's internet website address,HD2023.Admissions office web address,HD2023.Online application web address,HD2023.Net price calculator web address,HD2023.Longitude location of institution,HD2023.Latitude location of institution,IC2023.Open admission policy,HD2023.Bureau of Economic Analysis (BEA) regions,HD2023.Control of institution,HD2023.Highest degree offered,HD2023.Degree-granting status,HD2023.Institution grants a medical degree,HD2023.Institution has hospital,HD2023.Historically Black College or University,HD2023.Degree of urbanization (Urban-centric locale),IC2023.Bachelor's degree,IC2023.Master's degree,IC2023.Doctor's degree - research/scholarship,IC2023.Doctor's degree - professional practice,IC2023.Doctor's degree - other,HD2023.Institution size category,DRVEF2023.Total  enrollment,DRVEF2023.Percent of total enrollment that are U.S. Nonresident,DRVEF2023.Percent of undergraduate enrollment that are U.S. Nonresident,DRVEF2023.Percent of graduate enrollment that are U.S. Nonresident,DRVEF2023.Number of first-time undergraduates - foreign countries,DRVEF2023.Percent of first-time undergraduates - foreign countries,SFA2223.Percent of full-time first-time undergraduates awarded any financial aid,SFA2223.Percent of full-time first-time undergraduates awarded institutional grant aid,SFA2223.Total amount of institutional grant aid awarded to full-time first-time undergraduates,SFA2223.Average amount of institutional grant aid awarded to full-time first-time undergraduates,"DRVGR2023.Graduation rate, total cohort","DRVGR2023.Graduation rate, U.S. Nonresident","DRVIC2023.Tuition and fees, 2023-24",DRVIC2023.Total price for out-of-state students living on campus 2023-24,DRVIC2023.Total price for out-of-state students living off campus (not with family)  2023-24,ADM2023.Secondary school GPA,ADM2023.Secondary school rank,ADM2023.Secondary school record,ADM2023.Completion of college-preparatory program,ADM2023.Recommendations,ADM2023.Formal demonstration of competencies,ADM2023.Work experience,ADM2023.Personal statement or essay,ADM2023.Legacy status,ADM2023.Admission test scores,ADM2023.English Proficiency Test,"ADM2023.Other Test (Wonderlic, WISC-III, etc.)",ADM2023.Applicants total,ADM2023.Admissions total,ADM2023.Enrolled total,ADM2023.Percent of first-time degree/certificate-seeking students submitting SAT scores,ADM2023.Percent of first-time degree/certificate-seeking students submitting ACT scores,ADM2023.SAT Evidence-Based Reading and Writing 75th percentile score,ADM2023.SAT Math 75th percentile score,ADM2023.ACT Composite 75th percentile score,ADM2023.ACT English 75th percentile score,ADM2023.ACT Math 75th percentile score,avg_rent_1br_center_usd,avg_utilities_monthly_usd,avg_transport_pass_usd,avg_meal_inexpensive_usd,city_cost_of_living_index,application_deadline,specific_requirements_json,established_year,national_accreditation_body,international_accreditation_bodies,campus_setting,has_multiple_campuses,academic_focus,academic_calendar_system,number_of_undergrad_majors,number_of_masters_programs,languages_of_instruction_1,languages_of_instruction_2,languages_of_instruction_3,languages_of_instruction_4,languages_of_instruction_5,application_fee_international,application_fee_currency,application_deadline_ug_international_fall,english_tests_accepted,english_score_ielts_min,visa_sponsorship_available,tuition_undergrad_international_per_year,tuition_currency,scholarships_for_international_students_available,scholarship_types_offered,on_campus_housing_available,housing_guarantee_international,number_of_student_clubs,sports_mascot_name,student_support_services_json,ranking_qs_world,ranking_the_world,ranking_national_or_local,nobel_laureates_count,url_admissions_international,url_campus_virtual_tour,social_media_handles_json,db_record_last_updated,program_ID1,program_ID2,program_ID3,program_ID4,program_ID5,program_ID6,program_ID7,program_ID8,program_ID9,program_ID10,program_ID11,program_ID12,program_ID13,program_ID14,program_ID15,program_ID16,program_ID17,program_ID18,program_ID19,program_ID20,program_ID21,program_ID22,program_ID23,program_ID24,program_ID25,program_ID26,program_ID27,program_ID28,program_ID29,program_ID30,program_ID31,program_ID32,program_ID33,program_ID34,program_ID35,program_ID36,program_ID37,program_ID38,program_ID39,program_ID40,program_ID41,program_ID42,program_ID43,program_ID44,program_ID45,program_ID46,program_ID47,program_ID48,program_ID49,program_ID50,program_ID51,program_ID52,program_ID53,program_ID54,program_ID55,program_ID56,program_ID57,program_ID58,program_ID59,program_ID60,program_ID61,program_ID62,program_ID63,program_ID64,program_ID65,program_ID66,program_ID67,program_ID68,program_ID69,program_ID70,program_ID71,program_ID72,program_ID73,program_ID74,program_ID75,program_ID76,program_ID77,program_ID78,program_ID79,program_ID80,program_ID81,program_ID82,program_ID83,program_ID84,program_ID85,program_ID86,program_ID87,program_ID88,program_ID89,program_ID90,program_ID91,program_ID92,program_ID93,program_ID94,program_ID95,program_ID96,program_ID97,program_ID98,program_ID99,program_ID100
8828,US,Ohio Dominican University,,,2023,ODU,Columbus,Ohio,43219,6142514500,https://www.ohiodominican.edu/,https://www.ohiodominican.edu/admissions,https://www.ohiodominican.edu/admissions/undergraduate/how-to-apply,https://www.ohiodominican.edu/financial-aid,-82.940689,39.992764,No,"Great Lakes (IL, IN, MI, OH, WI)",Private not-for-profit,Master's degree,Degree-granting,No,No,,City: Large,Yes,Yes,Implied no,Implied no,Implied no,"1,000 - 4,999",1258,6,3,14,,,100,100,4425264,21174,48,33,34370,50030,51270,Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not considered for admission, even if submitted","Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not considered for admission, even if submitted","Not required for admission, but considered if submitted (Test Optional)",Required to be considered for admission,"Not considered for admission, even if submitted (Test Blind)",1559,1329,234,2,9,,,28,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10471,US,Ohio Northern University,,,2023,Northern|ONU,Ada,Ohio,45810-1599,4197722000,www.onu.edu/,www.onu.edu/admissions,https://connect.onu.edu/apply/,https://www.onu.edu/admissions-aid/financial-aid/scholarship-and-cost-calculator,-83.827441,40.7662,No,"Great Lakes (IL, IN, MI, OH, WI)",Private not-for-profit,Doctor's degree -  professional practice,Degree-granting,No,No,,Town: Fringe,Yes,Yes,Implied no,Yes,Implied no,"1,000 - 4,999",3042,2,2,2,,,99,96,15304283,24026,74,88,37800,54486,51564,Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,Required to be considered for admission,"Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not required for admission, but considered if submitted","Not required for admission, but considered if submitted (Test Optional)",Required to be considered for admission,"Not considered for admission, even if submitted (Test Blind)",4537,3328,587,10,42,678,698,29,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39188,US,Ohio State University Agricultural Technical Institute,,,2023,,Wooster,Ohio,44691-4000,3302871331,ati.osu.edu/,ati.osu.edu/futurestudents/future-freshmen,ati.osu.edu/futurestudents/future-freshmen/applying-ati,sfa.osu.edu/incoming-freshmen/about-aid/net-price-calculator,-81.922936,40.775194,Yes,"Great Lakes (IL, IN, MI, OH, WI)",Public,Associate's degree,Degree-granting,No,Not applicable,,Town: Distant,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Under 1,000",462,0,0,,0,0,87,68,522295,3602,41,,9310,50882,50264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46145,US,Ohio State University-Lima Campus,,,2023,,Lima,Ohio,45804,5672427272,lima.osu.edu/,lima.osu.edu/future-students/admissions,lima.osu.edu/future-students/apply,sfa.osu.edu/incoming-freshmen/about-aid/net-price-calculator,-84.02384,40.738521,Yes,"Great Lakes (IL, IN, MI, OH, WI)",Public,Bachelor's degree,Degree-granting,No,No,,Rural: Fringe,Yes,Implied no,Implied no,Implied no,Implied no,"Under 1,000",740,0,0,0,0,0,90,75,594304,3002,18,,9212,,50166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47385,US,Ohio State University-Mansfield Campus,,,2023,,Mansfield,Ohio,44906,4197554317,mansfield.osu.edu/,mansfield.osu.edu/future-students/admissions/,mansfield.osu.edu/future-students/apply-now/new-student,sfa.osu.edu/incoming-freshmen/about-aid/net-price-calculator,-82.580194,40.796536,Yes,"Great Lakes (IL, IN, MI, OH, WI)",Public,Bachelor's degree,Degree-granting,No,No,,Rural: Fringe,Yes,Implied no,Implied no,Implied no,Implied no,"Under 1,000",849,0,0,0,0,0,82,65,524663,2733,14,0,9212,50784,50166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46986,US,Ohio State University-Marion Campus,,,2023,,Marion,Ohio,43302-5695,7403896786,osumarion.osu.edu/,osumarion.osu.edu/future-students,undergrad.osu.edu/apply,sfa.osu.edu/incoming-freshmen/about-aid/net-price-calculator,-83.090597,40.577779,Yes,"Great Lakes (IL, IN, MI, OH, WI)",Public,Bachelor's degree,Degree-granting,No,No,,Town: Distant,Yes,Implied no,Implied no,Implied no,Implied no,"Under 1,000",886,0,0,0,0,0,99,98,961647,3238,26,0,9212,,50166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28298,US,Ohio State University-Newark Campus,,,2023,,Newark,Ohio,43055,7403663321,newark.osu.edu/,newark.osu.edu/future-students/admissions,newark.osu.edu/future-students/apply,sfa.osu.edu/incoming-freshmen/about-aid/net-price-calculator,-82.447441,40.069314,Yes,"Great Lakes (IL, IN, MI, OH, WI)",Public,Bachelor's degree,Degree-granting,No,No,,Suburb: Small,Yes,Implied no,Implied no,Implied no,Implied no,"1,000 - 4,999",2422,0,0,,1,0,78,63,2191459,3162,31,100,9212,50784,50166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21759,US,Ohio State Beauty Academy,,,2023,OSBA,Lima,Ohio,45807,4192297896,https://www.ohiostatebeauty.com/,https://www.ohiostatebeauty.com/admissions/,,https://www.ohiostatebeauty.com/financial-aid/npcalc.shtml,-84.164435,40.761697,Yes,"Great Lakes (IL, IN, MI, OH, WI)",Private for-profit,Non-degree granting,"Nondegree-granting, primarily postsecondary",No,Not applicable,,Suburb: Small,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Under 1,000",96,0,0,,,,92,0,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10069,US,Ohio State College of Barber Styling,,,2023,,Columbus,Ohio,43213,6148681015,www.osbc.edu/,www.osbc.edu/,www.osbc.edu/,osbc.edu/content/npcalc.htm,-82.877144,39.977375,Yes,"Great Lakes (IL, IN, MI, OH, WI)",Private for-profit,Non-degree granting,"Nondegree-granting, primarily postsecondary",No,Not applicable,,Suburb: Large,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Under 1,000",323,0,0,,,,100,0,0,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,US,The Spa School,,,2023,,Columbus,Ohio,43214,6142525252,https://salonschools.ohiostate.edu/,https://salonschools.ohiostate.edu/admissions/,https://salonschools.ohiostate.edu/students/,https://salonschools.ohiostate.edu/npcalc.htm,-83.018081,40.065397,Yes,"Great Lakes (IL, IN, MI, OH, WI)",Private for-profit,Non-degree granting,"Nondegree-granting, primarily postsecondary",No,Not applicable,,City: Large,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Under 1,000",117,0,0,,,,73,34,62383,2012,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
